openalex_id,doi,title,year,cited_by_count,authors,source,is_oa,oa_url,stage,abstract
https://openalex.org/W3159204223,https://doi.org/10.1007/s10796-021-10136-6,Responsible Artificial Intelligence (AI) for Value Formation and Market Performance in Healthcare: the Mediating Role of Patient’s Cognitive Engagement,2021,159,Pradeep Kumar; Yogesh K. Dwivedi; Ambuj Anand,Information Systems Frontiers,True,https://link.springer.com/content/pdf/10.1007/s10796-021-10136-6.pdf,abstract,"The Healthcare sector has been at the forefront of the adoption of artificial intelligence (AI) technologies. Owing to the nature of the services and the vulnerability of a large section of end-users, the topic of responsible AI has become the subject of widespread study and discussion. We conduct a mixed-method study to identify the constituents of responsible AI in the healthcare sector and investigate its role in value formation and market performance. The study context is India, where AI technologies are in the developing phase. The results from 12 in-depth interviews enrich the more nuanced understanding of how different facets of responsible AI guide healthcare firms in evidence-based medicine and improved patient centered care. PLS-SEM analysis of 290 survey responses validates the theoretical framework and establishes responsible AI as a third-order factor. The 174 dyadic data findings also confirm the mediation mechanism of the patient's cognitive engagement with responsible AI-solutions and perceived value, which leads to market performance."
https://openalex.org/W3174417986,https://doi.org/10.1007/s10796-021-10154-4,Accelerating AI Adoption with Responsible AI Signals and Employee Engagement Mechanisms in Health Care,2021,157,Weisha Wang; Long Chen; Mengran Xiong; Yichuan Wang,Information Systems Frontiers,True,https://link.springer.com/content/pdf/10.1007/s10796-021-10154-4.pdf,abstract,"Abstract Artificial Intelligence (AI) technology is transforming the healthcare sector. However, despite this, the associated ethical implications remain open to debate. This research investigates how signals of AI responsibility impact healthcare practitioners’ attitudes toward AI, satisfaction with AI, AI usage intentions, including the underlying mechanisms. Our research outlines autonomy, beneficence, explainability, justice, and non-maleficence as the five key signals of AI responsibility for healthcare practitioners. The findings reveal that these five signals significantly increase healthcare practitioners’ engagement, which subsequently leads to more favourable attitudes, greater satisfaction, and higher usage intentions with AI technology. Moreover, ‘techno-overload’ as a primary ‘techno-stressor’ moderates the mediating effect of engagement on the relationship between AI justice and behavioural and attitudinal outcomes. When healthcare practitioners perceive AI technology as adding extra workload, such techno-overload will undermine the importance of the justice signal and subsequently affect their attitudes, satisfaction, and usage intentions with AI technology."
https://openalex.org/W4404127725,https://doi.org/10.1007/s10462-024-11005-9,Robustness in deep learning models for medical diagnostics: security and adversarial challenges towards robust AI applications,2024,157,Haseeb Javed; Shaker El–Sappagh; Tamer Abuhmed,Artificial Intelligence Review,True,https://link.springer.com/content/pdf/10.1007/s10462-024-11005-9.pdf,abstract,"The current study investigates the robustness of deep learning models for accurate medical diagnosis systems with a specific focus on their ability to maintain performance in the presence of adversarial or noisy inputs. We examine factors that may influence model reliability, including model complexity, training data quality, and hyperparameters; we also examine security concerns related to adversarial attacks that aim to deceive models along with privacy attacks that seek to extract sensitive information. Researchers have discussed various defenses to these attacks to enhance model robustness, such as adversarial training and input preprocessing, along with mechanisms like data augmentation and uncertainty estimation. Tools and packages that extend the reliability features of deep learning frameworks such as TensorFlow and PyTorch are also being explored and evaluated. Existing evaluation metrics for robustness are additionally being discussed and evaluated. This paper concludes by discussing limitations in the existing literature and possible future research directions to continue enhancing the status of this research topic, particularly in the medical domain, with the aim of ensuring that AI systems are trustworthy, reliable, and stable."
https://openalex.org/W4294837428,https://doi.org/10.1016/j.ebiom.2022.104250,Algorithmic fairness in computational medicine,2022,155,Jie Xu; Yunyu Xiao; Hui Wang; Yue Ning; Elizabeth Shenkman; Jiang Bian; Fei Wang,EBioMedicine,True,https://doi.org/10.1016/j.ebiom.2022.104250,abstract,"Machine learning models are increasingly adopted for facilitating clinical decision-making. However, recent research has shown that machine learning techniques may result in potential biases when making decisions for people in different subgroups, which can lead to detrimental effects on the health and well-being of specific demographic groups such as vulnerable ethnic minorities. This problem, termed algorithmic bias, has been extensively studied in theoretical machine learning recently. However, the impact of algorithmic bias on medicine and methods to mitigate this bias remain topics of active discussion. This paper presents a comprehensive review of algorithmic fairness in the context of computational medicine, which aims at improving medicine with computational approaches. Specifically, we overview the different types of algorithmic bias, fairness quantification metrics, and bias mitigation methods, and summarize popular software libraries and tools for bias evaluation and mitigation, with the goal of providing reference and insights to researchers and practitioners in computational medicine."
https://openalex.org/W4229079390,https://doi.org/10.1108/intr-08-2021-0600,How to explain AI systems to end users: a systematic literature review and research agenda,2022,146,Samuli Laato; Miika Tiainen; A.K.M. Najmul Islam; Matti Mäntymäki,Internet Research,True,https://www.emerald.com/insight/content/doi/10.1108/INTR-08-2021-0600/full/pdf?title=how-to-explain-ai-systems-to-end-users-a-systematic-literature-review-and-research-agenda,abstract,"Purpose Inscrutable machine learning (ML) models are part of increasingly many information systems. Understanding how these models behave, and what their output is based on, is a challenge for developers let alone non-technical end users. Design/methodology/approach The authors investigate how AI systems and their decisions ought to be explained for end users through a systematic literature review. Findings The authors’ synthesis of the literature suggests that AI system communication for end users has five high-level goals: (1) understandability, (2) trustworthiness, (3) transparency, (4) controllability and (5) fairness. The authors identified several design recommendations, such as offering personalized and on-demand explanations and focusing on the explainability of key functionalities instead of aiming to explain the whole system. There exists multiple trade-offs in AI system explanations, and there is no single best solution that fits all cases. Research limitations/implications Based on the synthesis, the authors provide a design framework for explaining AI systems to end users. The study contributes to the work on AI governance by suggesting guidelines on how to make AI systems more understandable, fair, trustworthy, controllable and transparent. Originality/value This literature review brings together the literature on AI system communication and explainable AI (XAI) for end users. Building on previous academic literature on the topic, it provides synthesized insights, design recommendations and future research agenda."
https://openalex.org/W4407242328,https://doi.org/10.1007/s11063-025-11732-2,Recent Emerging Techniques in Explainable Artificial Intelligence to Enhance the Interpretable and Understanding of AI Models for Human,2025,142,Daniel J. Mathew; Deborah Ebem; Anayo Chukwu Ikegwu; Pamela Eberechukwu Ukeoma; Ngozi Fidelia Dibiaezue,Neural Processing Letters,True,https://link.springer.com/content/pdf/10.1007/s11063-025-11732-2.pdf,abstract,"Recent advancements in Explainable Artificial Intelligence (XAI) aim to bridge the gap between complex artificial intelligence (AI) models and human understanding, fostering trust and usability in AI systems. However, challenges persist in comprehensively interpreting these models, hindering their widespread adoption. This study addresses these challenges by exploring recently emerging techniques in XAI. The primary problem addressed is the lack of transparency and interpretability in AI models to humanity for institution-wide use, which undermines user trust and inhibits their integration into critical decision-making processes. Through an in-depth review, this study identifies the objectives of enhancing the interpretability of AI models and improving human understanding of their decision-making processes. Various methodological approaches, including post-hoc explanations, model transparency methods, and interactive visualization techniques, are investigated to elucidate AI model behaviours. We further present techniques and methods to make AI models more interpretable and understandable to humans including their strengths and weaknesses to demonstrate promising advancements in model interpretability, facilitating better comprehension of complex AI systems by humans. In addition, we provide the application of XAI in local use cases. Challenges, solutions, and open research directions were highlighted to clarify these compelling XAI utilization challenges. The implications of this research are profound, as enhanced interpretability fosters trust in AI systems across diverse applications, from healthcare to finance. By empowering users to understand and scrutinize AI decisions, these techniques pave the way for more responsible and accountable AI deployment."
https://openalex.org/W4378220975,https://doi.org/10.1007/s10796-023-10406-5,Responsible Digital Transformation for a Sustainable Society,2023,139,Ilias O. Pappas; Patrick Mikalef; Yogesh K. Dwivedi; Letizia Jaccheri; John Krogstie,Information Systems Frontiers,True,https://link.springer.com/content/pdf/10.1007/s10796-023-10406-5.pdf,abstract,
https://openalex.org/W4366998893,https://doi.org/10.1117/1.jmi.10.6.061104,Toward fairness in artificial intelligence for medical image analysis: identification and mitigation of potential biases in the roadmap from data collection to model deployment,2023,137,Karen Drukker; Weijie Chen; Judy Wawira Gichoya; Nicholas P. Gruszauskas; Jayashree Kalpathy–Cramer; Oluwasanmi Koyejo; Kyle J. Myers; Rui Carlos Sá,Journal of medical imaging,True,https://www.spiedigitallibrary.org/journals/journal-of-medical-imaging/volume-10/issue-6/061104/Toward-fairness-in-artificial-intelligence-for-medical-image-analysis/10.1117/1.JMI.10.6.061104.pdf,abstract,"Purpose: To recognize and address various sources of bias essential for algorithmic fairness and trustworthiness and to contribute to a just and equitable deployment of AI in medical imaging, there is an increasing interest in developing medical imaging-based machine learning methods, also known as medical imaging artificial intelligence (AI), for the detection, diagnosis, prognosis, and risk assessment of disease with the goal of clinical implementation. These tools are intended to help improve traditional human decision-making in medical imaging. However, biases introduced in the steps toward clinical deployment may impede their intended function, potentially exacerbating inequities. Specifically, medical imaging AI can propagate or amplify biases introduced in the many steps from model inception to deployment, resulting in a systematic difference in the treatment of different groups. Approach: Our multi-institutional team included medical physicists, medical imaging artificial intelligence/machine learning (AI/ML) researchers, experts in AI/ML bias, statisticians, physicians, and scientists from regulatory bodies. We identified sources of bias in AI/ML, mitigation strategies for these biases, and developed recommendations for best practices in medical imaging AI/ML development. Results: Five main steps along the roadmap of medical imaging AI/ML were identified: (1) data collection, (2) data preparation and annotation, (3) model development, (4) model evaluation, and (5) model deployment. Within these steps, or bias categories, we identified 29 sources of potential bias, many of which can impact multiple steps, as well as mitigation strategies. Conclusions: Our findings provide a valuable resource to researchers, clinicians, and the public at large."
https://openalex.org/W4393229110,https://doi.org/10.3389/frai.2024.1377011,Ethics and responsible AI deployment,2024,137,Petar Radanliev; Omar Santos; Alistair Brandon‐Jones; Adam Joinson,Frontiers in Artificial Intelligence,True,https://www.frontiersin.org/articles/10.3389/frai.2024.1377011/pdf?isPublishedV2=False,abstract,"As Artificial Intelligence (AI) becomes more prevalent, protecting personal privacy is a critical ethical issue that must be addressed. This article explores the need for ethical AI systems that safeguard individual privacy while complying with ethical standards. By taking a multidisciplinary approach, the research examines innovative algorithmic techniques such as differential privacy, homomorphic encryption, federated learning, international regulatory frameworks, and ethical guidelines. The study concludes that these algorithms effectively enhance privacy protection while balancing the utility of AI with the need to protect personal data. The article emphasises the importance of a comprehensive approach that combines technological innovation with ethical and regulatory strategies to harness the power of AI in a way that respects and protects individual privacy."
https://openalex.org/W3209423806,https://doi.org/10.1016/j.ijinfomgt.2021.102441,Responsible innovation ecosystems: Ethical implications of the application of the ecosystem concept to artificial intelligence,2021,136,Bernd Carsten Stahl,International Journal of Information Management,True,https://www.sciencedirect.com/science/article/pii/S0268401221001341/pdf,abstract,"The concept of innovation ecosystems has become prominent due to its explanatory power. It offers a convincing account of innovation, explaining how and why innovation pathways change and evolve. It has been adopted to explain, predict, and steer innovation. The increasing importance of innovation for most aspects of human life calls for the inclusion of ethical and social rights aspects into the innovation ecosystems discourse. The current innovation ecosystems literature does not provide guidance on how the integration of ethical and social concerns into innovation ecosystems can be realised. One way to achieve this is to draw on the discussion of responsible research and innovation (RRI). This paper applies RRI to the innovation ecosystems discourse and proposes the concept of responsible innovation systems. It draws on the discussion of the ethics of artificial intelligence (AI) to explore how responsible AI innovation ecosystems can be shaped and realised."
https://openalex.org/W4225129558,https://doi.org/10.1016/j.tifs.2022.04.025,Artificial intelligence and ethics within the food sector: Developing a common language for technology adoption across the supply chain,2022,136,Louise Manning; Steve Brewer; Peter J. Craigon; Jeremy G. Frey; Anabel Gutiérrez; Naomi Jacobs; Samantha Kanza; Samuel Munday,Trends in Food Science & Technology,True,https://www.sciencedirect.com/science/article/pii/S0924224422001558/pdf,abstract,"The use of artificial intelligence (AI) is growing in food supply chains. The ethical language associated with food supply and technology is contextualised and framed by the meaning given to it by stakeholders. Failure to differentiate between these nuanced meanings can create a barrier to technology adoption and reduce the benefit derived. The aim of this review paper is to consider the embedded ethical language used by stakeholders who collaborate in the adoption of AI in food supply chains. Ethical perspectives frame this literature review and provide structure to consider how to shape a common discourse to build trust in, and frame more considered utilisation of, AI in food supply chains to the benefit of users, and wider society. Whilst the nature of data within the food system is much broader than the personal data covered by the European Union General Data Protection Regulation (GDPR), the ethical issues for computational and AI systems are similar and can be considered in terms of particular aspects: transparency, traceability, explainability, interpretability, accessibility, accountability and responsibility. The outputs of this research assist in giving a more rounded understanding of the language used, exploring the ethical interaction of aspects of AI used in food supply chains and also the management activities and actions that can be adopted to improve the applicability of AI technology, increase engagement and derive greater performance benefits. This work has implications for those developing AI governance protocols for the food supply chain as well as supply chain practitioners."
https://openalex.org/W4400241315,https://doi.org/10.1016/j.technovation.2024.103064,"Assessing the nexus of Generative AI adoption, ethical considerations and organizational performance",2024,136,Nripendra P. Rana; Rajasshrie Pillai; Brijesh Sivathanu; Nishtha Malik,Technovation,True,https://doi.org/10.1016/j.technovation.2024.103064,abstract,"Numerous enterprises employ Generative AI (GenAI) for a plethora of business operations, which can enhance organizational effectiveness. The adoption might be driven by multiple factors influencing the business landscape. Additionally, numerous ethical considerations could impact the deployment of GenAI. This unique study investigated how organizations adopt GenAI and its effects on their performance. Further, this research utilized institutional theory and ethical guidelines for AI design to develop a research framework examining how organizations adopt GenAI and its impact on their performance. A survey of 384 managers from information technology (IT) and information technology-enabled services (ITeS) companies was conducted. Data analysis was done using PLS-SEM to examine and validate the proposed model. The study outcome reveals that institutional pressures, i.e., coercive, normative and mimetic forces, influence the use of GenAI in organizations. It was also found that fairness, accountability, transparency, accuracy and autonomy influence the use of GenAI. Also, the results divulge that the use of GenAI influences organizational performance and is moderated by organizational innovativeness. This study provides insights to developers of GenAI, senior management of companies, the government and IT policymakers by highlighting the institutional pressures and ethical principles influencing the use of GenAI."
https://openalex.org/W4401886088,https://doi.org/10.3390/educsci14080922,Perceptions and Use of AI Chatbots among Students in Higher Education: A Scoping Review of Empirical Studies,2024,136,Odin Monrad Schei; Anja Møgelvang; Kristine Ludvigsen,Education Sciences,True,https://www.mdpi.com/2227-7102/14/8/922/pdf?version=1724335449,abstract,"With the recent arrival of publicly available AI chatbots like ChatGPT, Copilot, Gemini, and Claude follows a need for knowledge about how students in higher education perceive and use these tools, and what this might mean for their learning processes. This scoping review analyzes 24 empirical articles published between 1 January 2022 and 5 September 2023 on students’ perceptions and use of AI chatbots in higher education. The articles were reviewed using a five-stage scoping review methodology. The findings underscore a global research interest in how students engage with AI chatbots, which is especially pronounced in Asia. The studies span diverse disciplines, with a predominance in science, technology, engineering, and mathematics disciplines. The empirical findings reveal that students perceive AI chatbots as highly useful and motivating as personal task assistants and for getting immediate feedback and help with writing, coding, and academic tasks. However, students are concerned about the accuracy and reliability of the responses from the chatbots, as well as potential negative impacts on their learning processes, critical thinking, discipline, and creativity. The purpose-driven use of AI chatbots among students and their potentially positive influence on motivation and learning processes offer insights for educators and policymakers. Our research concludes that while positive attitudes, perceptions, and critical use prevail, addressing students’ concerns is crucial for responsible AI integration in higher education."
https://openalex.org/W4407707608,https://doi.org/10.1007/s44217-025-00430-9,Unveiling the barriers to digital transformation in higher education institutions: a systematic literature review,2025,136,Amando Singun,Discover Education,True,https://link.springer.com/content/pdf/10.1007/s44217-025-00430-9.pdf,abstract,"This study investigates the challenges hindering the implementation of Digital Transformation (DT) in Higher Education Institutions (HEIs) by thoroughly reviewing the literature. It identifies multiple dimensions and subdimensions of these barriers to offer valuable insights to help HEIs navigate their transformation processes successfully. By doing so, they can effectively address the changing requirements of students, faculty, administration, and other stakeholders in an increasingly digital environment. This study followed the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines, synthesizing data from twenty (20) relevant peer-reviewed articles published between 2019 and 2024. The author employed NVivo and Zotero as methodological tools for coding, thematic analysis, and text mining to derive insights from the selected articles, thereby facilitating the development of a Concept-Centric Matrix of the Barriers to Digital Transformation (DT) in Higher Education Institutions (HEIs). The result of this study is summarized in a Concept-centric Matrix on Barriers to DT in HEIs consisting of nine (9) dimensions such as (i) Digital Vision, Strategy, and Policies; (ii) Digital Leadership and Management; (iii) Digital Organization; (iv) Digital Resources; (v) Digital Competence; (vi) Digital Stakeholder Management; (vii) Digital Culture; (viii) Digital Academic; and (ix) Digital Ethics. Each dimension has subdimensions of barriers (n = 80). Despite various sectors anticipating significant DT, many HEIs feel inadequately prepared to adapt because of the barriers to its implementation. The ongoing DT within HEIs reveals a complex landscape marked by various intertwined barriers that necessitate a strategic reevaluation and a commitment to fostering an inclusive, responsive educational environment."
https://openalex.org/W3190264587,https://doi.org/10.3390/ijerph18168275,The Role of Corporate Social Responsibility and Corporate Image in Times of Crisis: The Mediating Role of Customer Trust,2021,134,Chih‐Cheng Chen; Asif Khan; Tanaporn Hongsuchon; Athapol Ruangkanjanases; Yen-Tzu Chen; Ornlatcha Sivarak; Shih‐Chih Chen,International Journal of Environmental Research and Public Health,True,https://www.mdpi.com/1660-4601/18/16/8275/pdf?version=1628149832,abstract,"The purpose of this research is to empirically examine relationships between a multi-dimensional set of corporate social responsibility (CSR) initiatives, numerous dimensions of customer trust, and corporate image in an emerging economy. It also analyzes the mediating effect of customer trust on the relationship between CSR and corporate image. This study focuses on two of the most well-known hotel chains situated in Pakistan. Close-ended, self-administered questionnaires were circulated amongst a total of 300 hotel customers. The research data was analyzed using a partial least square-structural equation modeling (PLS-SEM) model. The results revealed that economic, legal, and ethical CSR significantly impacted corporate image, while philanthropic CSR did not affect the corporate image. However, economic, legal, and philanthropic CSRs were found to be in a significant relationship with customer trust, while ethical CSR was not in a significant relationship with customer trust. Finally, customer trust fully mediated the relationship between economic and legal CSR with corporate image, whereas it partially mediated the relationship between ethical and philanthropic CSR. This study is unique from earlier CSR research based on an assessment of the connection between CSR dimensions and corporate image to examine customers' trust in an emerging economy, especially in times of crisis."
https://openalex.org/W4316672828,https://doi.org/10.3390/en16021004,The Influence of Digital Transformation and Supply Chain Integration on Overall Sustainable Supply Chain Performance: An Empirical Analysis from Manufacturing Companies in Morocco,2023,134,Imadeddine Oubrahim; Naoufal Sefiani; Ari Happonen,Energies,True,https://www.mdpi.com/1996-1073/16/2/1004/pdf?version=1673925050,abstract,"This study examined the association between digital transformation (DT), supply chain integration (SCI), and overall sustainable supply chain performance (OSSCP). The current literature has preliminarily explored the concepts of DT and SCI and their relationship with sustainable supply chain performance. However, real empirical evidence of the direct impact of DT and SCI on OSSCP has been missing so far. To fill this gap, data were collected from 134 professionals working in international manufacturing companies operating in Morocco through a questionnaire-based survey from August 2022 to November 2022. A conceptual framework was developed based on DT, SCI, and OSSCP and analyzed by partial least squares structural equation modeling (PLS-SEM) with the assistance of SmartPLS 4.0 software. The findings revealed that DT has a significant positive influence on SCI and OSSCP. Furthermore, SCI directly and positively impacts OSSCP with a partial mediation effect on the relationship between DT and OSSCP. Further, this research provides insights for practitioners into enhancing sustainable supply chain performance by adopting digital technologies and integrating SC functions. In particular, this study revealed that DT adoption drives a higher ethical supply chain level from the perspective of sustainability and efficiency in operations. This study is the first to analyze the influence of digital transformation and supply chain integration on sustainable supply chain performance in a manufacturing context."
https://openalex.org/W3152256433,https://doi.org/10.1111/papa.12189,On statistical criteria of algorithmic fairness,2021,133,Brian Hedden,Philosophy &amp Public Affairs,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/papa.12189,abstract,"Predictive algorithms are playing an increasingly prominent role in society, being used to predict recidivism, loan repayment, job performance, and so on. With this increasing influence has come an increasing concern with the ways in which they might be unfair or biased against individuals in virtue of their race, gender, or, more generally, their group membership. Many purported criteria of algorithmic fairness concern statistical relationships between the algorithm's predictions and the actual outcomes, for instance requiring that the rate of false positives be equal across the relevant groups."
https://openalex.org/W4391598857,https://doi.org/10.3390/ai5010019,A Comprehensive Review of AI Techniques for Addressing Algorithmic Bias in Job Hiring,2024,132,Elham Albaroudi; Taha Mansouri; Ali Alameer,AI,True,https://www.mdpi.com/2673-2688/5/1/19/pdf?version=1707285598,abstract,"The study comprehensively reviews artificial intelligence (AI) techniques for addressing algorithmic bias in job hiring. More businesses are using AI in curriculum vitae (CV) screening. While the move improves efficiency in the recruitment process, it is vulnerable to biases, which have adverse effects on organizations and the broader society. This research aims to analyze case studies on AI hiring to demonstrate both successful implementations and instances of bias. It also seeks to evaluate the impact of algorithmic bias and the strategies to mitigate it. The basic design of the study entails undertaking a systematic review of existing literature and research studies that focus on artificial intelligence techniques employed to mitigate bias in hiring. The results demonstrate that the correction of the vector space and data augmentation are effective natural language processing (NLP) and deep learning techniques for mitigating algorithmic bias in hiring. The findings underscore the potential of artificial intelligence techniques in promoting fairness and diversity in the hiring process with the application of artificial intelligence techniques. The study contributes to human resource practice by enhancing hiring algorithms’ fairness. It recommends the need for collaboration between machines and humans to enhance the fairness of the hiring process. The results can help AI developers make algorithmic changes needed to enhance fairness in AI-driven tools. This will enable the development of ethical hiring tools, contributing to fairness in society."
https://openalex.org/W4366412543,https://doi.org/10.1038/s41598-023-33553-w,The impact of digital transformation on the total factor productivity of heavily polluting enterprises,2023,131,Jinqi Su; Yinying Wei; Shubin Wang; Qilei Liu,Scientific Reports,True,https://www.nature.com/articles/s41598-023-33553-w.pdf,abstract,"In the digital economy, the relationship between digital transformation and a company's total factor productivity has profound implications for high-quality business development. Heavy polluters are given more environmental responsibility because of their high pollution and emission characteristics. This paper analyses the theoretical framework for the impact of digital transformation on the total factor productivity of heavily polluting firms. Using a sample of Shanghai and Shenzhen A-share heavy polluters from 2010 to 2020, we explore how the digital transformation of heavy polluters affects the total factor productivity of firms. The study found that the digital transformation of heavily polluting companies can effectively improve total factor productivity, internally by increasing their level of green technology innovation and externally by increasing their willingness and capacity for corporate social responsibility. At the same time, digital transformation can improve total factor productivity by reducing cost stickiness, revealing the ""black box"" in which digital transformation affects the total factor productivity of an enterprise. It was further found that the digital transformation of companies with high levels of environmental investment, large enterprises, those in non-manufacturing industries, and heavy polluters of a state-owned nature had a more significant impact on total factor productivity. The findings of the study provide empirical evidence for the digital transformation of heavily polluting companies to improve productivity and the green transformation of the economy for companies under the low carbon goal."
https://openalex.org/W4224223437,https://doi.org/10.1016/j.chb.2022.107296,Medical AI and human dignity: Contrasting perceptions of human and artificially intelligent (AI) decision making in diagnostic and medical resource allocation contexts,2022,128,Paul Formosa; Wendy Rogers; Yannick Griep; Sarah Bankins; Deborah Richards,Computers in Human Behavior,True,https://www.sciencedirect.com/science/article/pii/S0747563222001182/pdf,abstract,"Forms of Artificial Intelligence (AI) are already being deployed into clinical settings and research into its future healthcare uses is accelerating. Despite this trajectory, more research is needed regarding the impacts on patients of increasing AI decision making. In particular, the impersonal nature of AI means that its deployment in highly sensitive contexts-of-use, such as in healthcare, raises issues associated with patients' perceptions of (un)dignified treatment. We explore this issue through an experimental vignette study comparing individuals’ perceptions of being treated in a dignified and respectful way in various healthcare decision contexts. Participants were subject to a 2 (human or AI decision maker) x 2 (positive or negative decision outcome) x 2 (diagnostic or resource allocation healthcare scenario) factorial design. We found evidence of a “human bias” (i.e., a preference for human over AI decision makers) and an “outcome bias” (i.e., a preference for positive over negative outcomes). However, we found that for perceptions of respectful and dignified interpersonal treatment, it matters more who makes the decisions in diagnostic cases and it matters more what the outcomes are for resource allocation cases. We also found that humans were consistently viewed as appropriate decision makers and AI was viewed as dehumanizing, and that participants perceived they were treated better when subject to diagnostic as opposed to resource allocation decisions. Thematic coding of open-ended text responses supported these results. We also outline the theoretical and practical implications of these findings."
https://openalex.org/W4285059900,https://doi.org/10.1561/1500000079,Fairness in Information Access Systems,2022,128,Michael D. Ekstrand; Anubrata Das; Robin Burke; Fernando Díaz,Foundations and Trends® in Information Retrieval,True,https://arxiv.org/pdf/2105.05779,abstract,"Recommendation, information retrieval, and other information access systems pose unique challenges for investigating and applying the fairness and non-discrimination concepts that have been developed for studying other machine learning systems. While fair information access shares many commonalities with fair classification, there are important differences: the multistakeholder nature of information access applications, the rank-based problem setting, the centrality of personalization in many cases, and the role of user response all complicate the problem of identifying precisely what types and operationalizations of fairness may be relevant. In this monograph, we present a taxonomy of the various dimensions of fair information access and survey the literature to date on this new and rapidly-growing topic. We preface this with brief introductions to information access and algorithmic fairness to facilitate the use of this work by scholars with experience in one (or neither) of these fields who wish to study their intersection. We conclude with several open problems in fair information access, along with some suggestions for how to approach research in this space. Recommendation, information retrieval, and other information access systems pose unique challenges for investigating and applying the fairness and non-discrimination concepts that have been developed for studying other machine learning systems. While fair information access shares many commonalities with fair classification, there are important differences such as the multistakeholder nature of information access applications, the rank-based problem setting, the centrality of personalization in many cases, and the role of user response. These all complicate the problem of identifying precisely what types and operationalizations of fairness may be relevant. In this monograph, the authors present a taxonomy of the various dimensions of fair information access and survey the literature to date on this new and "
https://openalex.org/W4319159918,https://doi.org/10.1108/jeim-08-2022-0275,Digitalization and artificial knowledge for accountability in SCM: a systematic literature review,2023,128,Assunta Di Vaio; Badar Latif; Nuwan Gunarathne; Manjul Gupta; Idiano D’Adamo,Journal of Enterprise Information Management,True,https://www.emerald.com/insight/content/doi/10.1108/JEIM-08-2022-0275/full/pdf?title=digitalization-and-artificial-knowledge-for-accountability-in-scm-a-systematic-literature-review,abstract,"Purpose In this study, the authors examine artificial knowledge as a fundamental stream of knowledge management for sustainable and resilient business models in supply chain management (SCM). The study aims to provide a comprehensive overview of artificial knowledge and digitalization as key enablers of the improvement of SCM accountability and sustainable performance towards the UN 2030 Agenda. Design/methodology/approach Using the SCOPUS database and Google Scholar, the authors analyzed 135 English-language publications from 1990 to 2022 to chart the pattern of knowledge production and dissemination in the literature. The data were collected, reviewed and peer-reviewed before conducting bibliometric analysis and a systematic literature review to support future research agenda. Findings The results highlight that artificial knowledge and digitalization are linked to the UN 2030 Agenda. The analysis further identifies the main issues in achieving sustainable and resilient SCM business models. Based on the results, the authors develop a conceptual framework for artificial knowledge and digitalization in SCM to increase accountability and sustainable performance, especially in times of sudden crises when business resilience is imperative. Research limitations/implications The study results add to the extant literature by examining artificial knowledge and digitalization from the resilience theory perspective. The authors suggest that different strategic perspectives significantly promote resilience for SCM digitization and sustainable development. Notably, fostering diverse peer exchange relationships can help stimulate peer knowledge and act as a palliative mechanism that builds digital knowledge to strengthen and drive future possibilities. Practical implications This research offers valuable guidance to supply chain practitioners, managers and policymakers in re-thinking, re-formulating and re-shaping organizational processes to meet the UN 2030 Agenda, mainly by i"
https://openalex.org/W4321494006,https://doi.org/10.1080/08839514.2023.2176618,"Diversity, Equity, and Inclusion in Artificial Intelligence: An Evaluation of Guidelines",2023,128,Gaëlle Cachat‐Rosset; Alain Klarsfeld,Applied Artificial Intelligence,True,https://www.tandfonline.com/doi/pdf/10.1080/08839514.2023.2176618?download=true,abstract,"Artificial intelligence (AI) is present everywhere in the lives of individuals. Unfortunately, several cases of discrimination by AI systems have already been reported. Scholars have warned on risks of AI reproducing existing inequalities or even amplifying them. To tackle these risks and promote responsible AI, many ethics guidelines for AI have emerged recently, including diversity, equity, and inclusion (DEI) principles and practices. However, little is known about the DEI content of these guidelines, and to what extent they meet the most relevant accumulated knowledge from DEI literature. We performed a semi-systematic literature review of the AI guidelines regarding DEI stakes and analyzed 46 guidelines published from 2015 to today. We fleshed out the 14 DEI principles and the 18 DEI practices recommended underlying these 46 guidelines. We found that the guidelines mostly encourage one of the DEI management paradigms, namely fairness, justice, and nondiscrimination, in a limited compliance approach. We found that narrow technical practices are favored over holistic ones. Finally, we conclude that recommended practices for implementing DEI principles in AI should include actions aimed at directly influencing AI actors’ behaviors and awareness of DEI risks, rather than just stating intentions and programs."
